1071,3864,9395,Uralla Central School,Park St,319.8,3,897,Central/Community School,Coed,1752,2358,Uralla,20170307
1072,3866,10001,Towradgi Public School,Carters Lane,160,23,1017,Primary School,Coed,3029,2519,Fairy Meadow,20170307
1073,3867,10026,Lake Illawarra South Public School,119-129 Reddall Parade,237,12,964,Primary School,Coed,3055,2528,Lake Illawarra,20170307
1074,3869,8573,Yagoona Public School,425 Hume Hwy,530,96,980,Primary School,Coed,882,2199,Yagoona,20170307
1075,3871,16646,Wattle Grove Public School,Cressbrook Drive,600,30,1031,Primary School,Coed,851,2173,Wattle Grove,20170307
1076,3872,10073,Greenwell Point Public School,Greenwell Point Rd,86,0,918,Primary School,Coed,3212,2540,Greenwell Point,20170307
1077,3873,7598,Dobroyd Point Public School,89 Waratah Street,254,25,1151,Primary School,Coed,504,2045,Haberfield,20170307
1078,3874,9091,Kahibah Public School,Frith St,316,12,1039,Primary School,Coed,1236,2290,Kahibah,20170307
1079,3875,8603,Narwee Public School,Broadarrow Rd,345,65,987,Primary School,Coed,907,2209,Narwee,20170307
1080,3876,9327,Muswellbrook South Public School,Maitland St,506,7,835,Primary School,Coed,1538,2333,Muswellbrook,20170307
1081,3877,9998,Corrimal East Public School,PO Box 73,202,12,990,Primary School,Coed,3023,2518,Corrimal,20170307
1082,3881,16250,Mount St Thomas Public School,Taronga Ave,325,19,1072,Primary School,Coed,2994,2500,Wollongong,20170307
1083,3882,9355,Tamworth South Public School,Petra Ave,674,2,892,Primary School,Coed,1635,2340,Tamworth,20170307
1084,3883,7814,Westmead Public School,Hawkesbury Rd,1271,97,1147,Primary School,Coed,756,2145,Westmead,20170307
1085,3885,7674,Mount Colah Public School,Telopea St,449,13,1092,Primary School,Coed,579,2079,Mount Colah,20170307
1086,3886,8568,McCallums Hill Public School,35-51 McCallum Street,388,83,996,Primary School,Coed,879,2196,Roselands,20170307
1087,3890,10427,Cooma North Public School,Baroona Ave,339,7,993,Primary School,Coed,3893,2630,Cooma North,20170307
1088,3893,9151,Windale Public School,Kilfera St,162,np,838,Primary School,Coed,1278,2306,Windale,20170307
1089,3895,9005,Cardiff South Public School,9 Lake Avenue,289,6,967,Primary School,Coed,1209,2285,Cardiff South,20170307
1090,3896,4929,Como West Public School,Wolger & Warraba Sts,384,12,1119,Primary School,Coed,954,2226,Como,20170307
1091,3897,9103,Hamilton North Public School,Jackson St,165,7,1059,Primary School,Coed,1244,2292,Broadmeadow,20170307
1092,3898,8744,Marks Point Public School,Findon St,150,4,953,Primary School,Coed,1167,2280,Marks Point,20170307
1093,3903,11072,Glen Alice Public School,Beaumont St,10,np,877,Primary School,Coed,5072,2849,Glen Alice,20170307
1094,3904,8985,Argenton Public School,Montgomery St,23,23,967,Primary School,Coed,1199,2284,Argenton,20170307
1095,3905,6922,Pagewood Public School,Page St,284,37,1084,Primary School,Coed,350,2019,Botany,20170307
1096,3906,7713,Narrabeen North Public School,Namona St,630,15,1075,Primary School,Coed,638,2101,North Narrabeen,20170307
1097,3908,7617,Lane Cove West Public School,Avalon Ave,579,25,1169,Primary School,Coed,368,2066,Lane Cove,20170307
1098,3909,9555,Taree West Public School,Wingham Rd,509,4,930,Primary School,Coed,2185,2430,Taree,20170307
1099,3912,10471,Palinyewah Public School,Palinyewah Roadside Delivery,16,0,914,Primary School,Coed,4033,2648,Wentworth,20170307
1100,3914,5325,Grays Point Public School,109 Angle Rd,403,9,1102,Primary School,Coed,974,2232,Grays Point,20170307
1101,3918,7630,Killara Public School,Ridgeland Ave,440,55,1174,Primary School,Coed,562,2071,Killara,20170307
1102,3919,7624,Castle Cove Public School,Kendall Rd,459,28,1164,Primary School,Coed,555,2069,Castle Cove,20170307
1103,3922,10440,Albury North Public School,868 Mate St,262,17,886,Primary School,Coed,3952,2640,Albury,20170307
1104,3923,10515,Kapooka Public School,Sturt Ave,84,np,992,Primary School,Coed,4142,2661,Kapooka,20170307
1105,3924,8617,East Hills Public School,Lucas Rd,156,66,964,Primary School,Coed,918,2213,Panania,20170307
1106,3925,5799,Curl Curl North Public School,Playfair Rd,912,25,1102,Primary School,Coed,628,2099,North Curl Curl,20170307
1107,3927,8740,Belmont North Public School,Nikkin & Darling Sts,186,7,917,Primary School,Coed,1161,2280,Belmont,20170307
1108,3928,10426,Cabramurra Public School,Moolanda Place,np,0,992,Primary School,Coed,3875,2630,Cabramurra,20170307
1109,3931,7823,Seven Hills Public School,2A Lucas Road,115,57,974,Primary School,Coed,383,2147,Seven Hills,20170307
1110,3932,5544,Waratah West Public School,Leonora Pde,80,13,826,Primary School,Coed,1255,2298,Waratah West,20170307
1111,3935,5326,Crown Street Public School,356 Crown Street,278,53,1101,Primary School,Coed,423,2010,Surry Hills,20170307
1112,3939,9092,Mount Hutton Public School,12 Dunkley Pde,175,5,903,Primary School,Coed,1237,2290,Mount Hutton,20170307
1113,3943,7632,Gordon West Public School,146 Ryde Road,564,43,1173,Primary School,Coed,564,2073,Pymble,20170307
1114,3944,8600,Beverly Hills North Public School,Shorter Ave & King Georges Rd,645,85,1035,Primary School,Coed,906,2209,Beverly Hills,20170307
1115,3945,10639,Finley Public School,Coree St,196,4,965,Primary School,Coed,4306,2713,Finley,20170307
1116,3946,9727,Maclean Public School,Woodford St,177,3,916,Primary School,Coed,2567,2463,Maclean,20170307
1117,3947,9364,Quirindi Public School,Munro St,273,np,939,Primary School,Coed,1653,2343,Quirindi,20170307
1118,3948,7597,Tempe Public School,Unwins Bridge Rd,311,44,1055,Primary School,Coed,503,2044,Tempe,20170307
1119,3949,9157,Maitland Public School,70 Elgin Street,356,3,943,Primary School,Coed,1333,2320,Maitland,20170307
1120,3950,4413,Manly Village Public School,Darley Rd,725,31,1161,Primary School,Coed,373,2095,Manly,20170307
1121,3951,8584,Marrickville West Public School,Livingstone Rd,335,55,1036,Primary School,Coed,355,2204,Marrickville,20170307
1122,3952,8583,Marrickville Public School,Chapel St,271,42,1057,Primary School,Coed,355,2204,Marrickville,20170307
1123,3953,5823,Waverley Public School,Bronte Rd,252,41,1105,Primary School,Coed,451,2024,Waverley,20170307
1124,3954,9948,Wollongong Public School,Church St,453,56,1070,Primary School,Coed,2994,2500,Wollongong,20170307
1125,3956,7628,Beaumont Road Public School,17 Beaumont Road,419,34,1191,Primary School,Coed,562,2071,Killara,20170307
1126,3957,8660,Woolooware Public School,Wills Rd,467,10,1074,Primary School,Coed,968,2230,Cronulla,20170307
1127,3958,8610,Padstow Heights Public School,Chamberlain Rd,397,50,1044,Primary School,Coed,912,2211,Padstow,20170307
1128,3960,9993,Waniora Public School,Ursula Rd,350,8,1086,Primary School,Coed,3018,2516,Bulli,20170307
1129,3964,10014,Figtree Public School,Gibsons Rd,309,35,1023,Primary School,Coed,3036,2525,Figtree,20170307
1130,3966,8966,Blackalls Park Public School,Charles St,224,np,936,Primary School,Coed,1187,2283,Blackalls Park,20170307
1131,3968,8995,Speers Point Public School,Bell St,111,np,922,Primary School,Coed,1203,2284,Speers Point,20170307
1132,3971,7708,Beacon Hill Public School,Tristram Rd,633,23,1097,Primary School,Coed,630,2100,Beacon Hill,20170307
1133,3972,5899,Caringbah North Public School,125 Cawarra Rd,552,25,1090,Primary School,Coed,360,2229,Caringbah,20170307
1134,3973,9994,Russell Vale Public School,Terania St,243,7,1013,Primary School,Coed,3019,2517,Russell Vale,20170307
1135,3976,10015,Farmborough Road Public School,56 Farmborough Rd,179,11,926,Primary School,Coed,3044,2526,Unanderra,20170307
1136,3977,8151,Villawood East Public School,Lowana St,268,79,867,Primary School,Coed,808,2163,Villawood,20170307
1137,3979,9997,Bellambi Public School,Owen Park Rd,164,18,872,Primary School,Coed,3022,2518,Bellambi,20170307
1138,3980,8164,Cabramatta West Public School,Broad St,547,92,924,Primary School,Coed,817,2166,Cabramatta,20170307
1139,3981,8148,Chester Hill North Public School,Campbell Hill Rd,520,84,930,Primary School,Coed,804,2162,Chester Hill,20170307
1140,3983,8516,Canley Heights Public School,Cambridge St,554,92,929,Primary School,Coed,819,2166,Canley Heights,20170307
1141,3984,7694,Balgowlah North Public School,10 Manning Street,634,11,1159,Primary School,Coed,614,2093,North Balgowlah,20170307
1142,3985,7631,Gordon East Public School,Rosedale Rd,347,30,1191,Primary School,Coed,563,2072,Gordon,20170307
1143,3986,8162,Yennora Public School,Ellis Pde,191,96,918,Primary School,Coed,803,2161,Yennora,20170307
1144,3987,5313,Katoomba North Public School,Barton St,147,18,958,Primary School,Coed,4595,2780,Katoomba,20170307
1145,3988,8965,Biraban Public School,Beckley St,106,np,853,Primary School,Coed,1198,2283,Toronto,20170307
1146,3993,7810,Pendle Hill Public School,27-29 Pendle Way,293,69,1005,Primary School,Coed,755,2145,Wentworthville,20170307
1147,3995,5901,Umina Beach Public School,Sydney Ave,800,12,997,Primary School,Coed,1058,2257,Umina Beach,20170307
1148,3996,9130,Fern Bay Public School,Vardon St,34,np,1022,Primary School,Coed,1249,2295,Fern Bay,20170307
1149,3997,16237,Hilltop Road Public School,Hilltop Rd,743,73,979,Primary School,Coed,798,2160,Merrylands,20170307
1150,3999,10732,Richmond Public School,Windsor St,349,13,1023,Primary School,Coed,4468,2753,Richmond,20170307
1151,4000,8146,Guildford West Public School,Palmer St,436,75,949,Primary School,Coed,801,2161,Guildford West,20170307
1152,4004,8642,Jannali East Public School,Box Rd,349,16,1079,Primary School,Coed,955,2226,Jannali,20170307
1153,4005,10031,Warilla Public School,Leawarra Ave,223,16,919,Primary School,Coed,3057,2528,Warilla,20170307
1154,4009,8159,Fairvale Public School,Wolseley St,628,93,932,Primary School,Coed,400,2165,Fairfield,20170307
1155,4011,9952,Lake Heights Public School,302 Northcliffe Drive,136,18,912,Primary School,Coed,2997,2502,Lake Heights,20170307
1156,4012,8618,Panania North Public School,Bransgrove Rd,381,49,1027,Primary School,Coed,918,2213,Panania,20170307
1157,4013,5800,Peakhurst West Public School,Ogilvy St,316,63,1025,Primary School,Coed,909,2210,Peakhurst,20170307
1158,4014,9546,Chatham Public School,Chatham Ave,272,3,846,Primary School,Coed,2185,2430,Taree,20170307
1159,4015,7618,Mowbray Public School,635 Mowbray Road,437,47,1150,Primary School,Coed,368,2066,Lane Cove,20170307
1160,4016,16265,Revesby South Public School,Mars St,323,45,1022,Primary School,Coed,914,2212,Revesby,20170307
1161,4017,8993,Booragul Public School,Aspinall St,220,5,927,Primary School,Coed,1201,2284,Booragul,20170307
1162,4018,9482,Gunnedah South Public School,Winder Place,614,2,912,Primary School,Coed,1887,2380,Gunnedah,20170307
1163,4019,7684,Forestville Public School,7 Melwood Ave,706,22,1137,Primary School,Coed,600,2087,Forestville,20170307
1164,4020,11007,Glenroi Heights Public School,Maxwell Ave,212,np,758,Primary School,Coed,4814,2800,Orange,20170307
1165,4021,7696,Manly Vale Public School,Sunshine St,456,27,1133,Primary School,Coed,613,2093,Manly Vale,20170307
1166,4022,8968,Coal Point Public School,Coal Point Rd,222,7,1069,Primary School,Coed,1191,2283,Coal Point,20170307
1167,4024,8638,Sylvania Heights Public School,Lisbon Street,662,42,1061,Primary School,Coed,948,2224,Sylvania,20170307
1168,4027,10542,Griffith North Public School,Boonah St,369,26,948,Primary School,Coed,3673,2680,Griffith,20170307
1169,4029,7747,Dundas Public School,85 Kissing Point Road,399,61,1067,Primary School,Coed,686,2117,Dundas,20170307
1170,4034,4646,Eleebana Public School,Ian St,623,7,1075,Primary School,Coed,1181,2282,Eleebana,20170307
1171,4037,9950,Cringila Public School,Sheffield St,151,79,883,Primary School,Coed,2996,2502,Cringila,20170307
1172,4038,7767,Epping Heights Public School,Kent St,464,63,1166,Primary School,Coed,380,2121,Epping,20170307
1173,4041,4927,Eastwood Heights Public School,Lincoln St,453,65,1130,Primary School,Coed,701,2122,Eastwood,20170307
1174,4042,9941,Lindsay Park Public School,Thames St,387,21,1075,Primary School,Coed,2994,2500,Wollongong,20170307
1175,4049,7675,Mount Kuring-gai Public School,Leeming St,166,16,1079,Primary School,Coed,580,2080,Mount Kuring-Gai,20170307
1176,4050,8687,Point Clare Public School,Takari Ave,504,11,1039,Primary School,Coed,1016,2250,Point Clare,20170307
1177,4051,16260,Penshurst West Public School,Forest Rd & Scott St,279,46,1018,Primary School,Coed,945,2223,Mortdale,20170307
1178,4054,9928,Kingscliff Public School,Orient Street,573,8,1044,Primary School,Coed,2976,2487,Kingscliff,20170307
1179,4055,10772,Oxley Park Public School,Adelaide St,493,38,920,Primary School,Coed,390,2760,St Marys,20170307
1180,4056,10789,Rooty Hill Public School,Rooty Hill Rd North,665,59,960,Primary School,Coed,4541,2766,Rooty Hill,20170307
1181,4057,7797,Birrong Public School,132 Auburn Rd,559,88,980,Primary School,Coed,745,2143,Birrong,20170307
1182,4058,10208,Leumeah Public School,Burrendong Rd,619,52,1016,Primary School,Coed,3383,2560,Leumeah,20170307
1183,4059,8581,Wattawa Heights Public School,The Avenue,274,91,956,Primary School,Coed,403,2200,Bankstown,20170307
1184,4060,10687,Cambridge Park Public School,35 Oxford St,519,20,908,Primary School,Coed,4440,2747,Cambridge Park,20170307
1185,4061,7829,Blacktown North Public School,1 Bessemer St,196,86,970,Primary School,Coed,765,2148,Blacktown,20170307
1186,4064,10213,Macquarie Fields Public School,Fields Rd,906,66,1005,Primary School,Coed,3393,2564,Macquarie Fields,20170307
1187,4065,8160,Villawood North Public School,Bligh St,274,89,926,Primary School,Coed,814,2165,Fairfield East,20170307
1188,4066,10757,Windsor South Public School,77A Church Street,168,8,850,Primary School,Coed,4497,2756,South Windsor,20170307
1189,4067,7570,Matraville Soldiers Settlement Public School,Menin Rd,208,40,971,Primary School,Coed,486,2036,Matraville,20170307
1190,4071,7748,Oatlands Public School,Belmore St East,182,64,1073,Primary School,Coed,688,2117,Oatlands,20170307
1191,4075,4918,Kirrawee Public School,Bath Rd,237,23,1009,Primary School,Coed,976,2232,Kirrawee,20170307
1192,4077,5501,Illawong Public School,Fowler Rd,195,32,1064,Primary School,Coed,988,2234,Illawong,20170307
1193,4083,9960,Kemblawarra Public School,Shellharbour Rd,101,23,846,Primary School,Coed,3001,2505,Port Kembla,20170307
1194,4084,8654,Lilli Pilli Public School,Lilli Pilli Point Rd,362,11,1093,Primary School,Coed,962,2229,Lilli Pilli,20170307
1195,4085,4407,Lismore Heights Public School,195 High St,231,6,923,Primary School,Coed,2834,2480,Lismore Heights,20170307
1196,4088,8611,Padstow North Public School,Halcyon Ave,340,64,1045,Primary School,Coed,912,2211,Padstow,20170307
1197,4089,11094,Middleton Public School,Medlyn St,271,3,919,Primary School,Coed,3658,2870,Parkes,20170307
1198,4092,8604,Hannans Road Public School,Hannans Rd,175,77,938,Primary School,Coed,911,2210,Riverwood,20170307
1199,4095,6143,Mount Ousley Public School,31 McGrath Street,213,32,1053,Primary School,Coed,3029,2519,Fairy Meadow,20170307
1200,4097,8715,Tuggerawong Public School,Cadonia Rd,241,3,976,Primary School,Coed,1093,2259,Tuggerawong,20170307
1201,4100,11101,Forbes North Public School,Thomson & Facey Sts,297,np,867,Primary School,Coed,5232,2871,Forbes,20170307
1202,4101,9915,Murwillumbah East Public School,Charles St,305,9,948,Primary School,Coed,2932,2484,Murwillumbah,20170307
1203,4103,7749,Telopea Public School,Chestnut Avenue,59,53,921,Primary School,Coed,689,2117,Telopea,20170307
1204,4106,10171,Nowra Hill Public School,Naval Air Station,145,np,1006,Primary School,Coed,3256,2541,Nowra,20170307
1205,4110,8672,Central Mangrove Public School,1708 Wisemans Ferry Rd,73,21,947,Primary School,Coed,994,2250,Central Mangrove,20170307
1206,4111,9924,Tweed Heads South Public School,Heffron St,206,10,879,Primary School,Coed,2968,2486,Tweed Heads South,20170307
1207,4112,10625,Deniliquin South Public School,Sloane St,301,3,984,Primary School,Coed,4270,2710,Deniliquin,20170307
1208,4115,9425,Mingoola Public School,16 Mingoola School Road,6,,,Primary School,Coed,1863,4380,Mingoola,20170307
1209,4116,7832,Blacktown West Public School,Lancaster St,430,58,957,Primary School,Coed,765,2148,Blacktown,20170307
1210,4117,8716,Warnervale Public School,179-201 Warnervale Rd,479,9,963,Primary School,Coed,1076,2259,Hamlyn Terrace,20170307
1211,4118,9500,Moree East Public School,Adelaide St,131,np,617,Primary School,Coed,1948,2400,Moree,20170307
1212,4121,10021,Albion Park Rail Public School,Tongarra Rd,322,6,887,Primary School,Coed,3045,2527,Albion Park,20170307
1213,4122,8646,Miranda North Public School,162B The Boulevarde,306,28,1023,Primary School,Coed,358,2228,Miranda,20170307
1214,4123,7745,Rydalmere East Public School,Spurway St,172,42,1019,Primary School,Coed,379,2115,Ermington,20170307
1215,4124,8649,Yowie Bay Public School,Wonga Rd,498,18,1099,Primary School,Coed,959,2228,Yowie Bay,20170307
1216,4125,7744,Ermington West Public School,Vignes St,151,61,991,Primary School,Coed,379,2115,Ermington,20170307
1217,4126,10202,Campbelltown North Public School,Thomas St & Rudd Rd,330,37,934,Primary School,Coed,3376,2560,Campbelltown,20170307
1218,4127,10410,Queanbeyan West Public School,Morton St,422,23,1001,Primary School,Coed,3768,2620,Queanbeyan,20170307
1219,4129,6440,Heaton Public School,Janet St,205,37,988,Primary School,Coed,1256,2299,Jesmond,20170307
1220,4131,10299,Young North Public School,William St,297,17,907,Primary School,Coed,3650,2594,Young,20170307
1221,4132,8963,Arcadia Vale Public School,Glade St,105,5,964,Primary School,Coed,1184,2283,Arcadia Vale,20170307
1222,4136,9035,Garden Suburb Public School,Prospect Rd,233,11,1017,Primary School,Coed,1227,2289,Garden Suburb,20170307
1223,4138,10715,Penrith South Public School,172-190 Jamison Rd,480,18,966,Primary School,Coed,4455,2750,Penrith,20170307
1224,4142,8578,Bankstown West Public School,William St,296,96,992,Primary School,Coed,403,2200,Bankstown,20170307
1225,4144,10489,Turvey Park Public School,31 Halloran Street,367,9,970,Primary School,Coed,4084,2650,Wagga Wagga,20170307
1226,4147,7594,Erskineville Public School,Swanson St,367,44,1165,Primary School,Coed,500,2043,Erskineville,20170307
1227,4148,10690,Castlereagh Public School,Post Office Rd,106,15,1005,Primary School,Coed,4449,2750,Castlereagh,20170307
1228,4149,15985,North Haven Public School,Ocean Drive,295,2,980,Primary School,Coed,2287,2443,North Haven,20170307
1229,4151,8621,Tower Street Public School,74 Tower St,189,56,996,Primary School,Coed,918,2213,Panania,20170307
1230,4155,9010,Edgeworth Heights Public School,Ridley St,386,4,953,Primary School,Coed,1210,2285,Edgeworth,20170307
1231,4157,7750,Yates Avenue Public School,Yates Ave,157,53,997,Primary School,Coed,687,2117,Dundas Valley,20170307
1232,4160,7771,Kent Road Public School,Kent & Herring Rds,595,71,1131,Primary School,Coed,701,2122,Eastwood,20170307
1233,4161,8538,Liverpool West Public School,79-81 Hoxton Park Rd,624,87,903,Primary School,Coed,401,2170,Liverpool,20170307
1234,4162,7824,Seven Hills West Public School,Lucas Rd & Sackville St,380,69,983,Primary School,Coed,383,2147,Seven Hills,20170307
1235,4163,14965,Elermore Vale Public School,Jubilee Rd,380,14,1014,Primary School,Coed,1223,2287,Wallsend,20170307
1236,4164,7739,Truscott Street Public School,Truscott St,332,45,1125,Primary School,Coed,678,2113,North Ryde,20170307
1237,4165,7768,Epping North Public School,Boundary Rd,420,32,1163,Primary School,Coed,700,2121,North Epping,20170307
1238,4166,7835,Marayong Public School,Davis Rd,488,58,951,Primary School,Coed,765,2148,Blacktown,20170307
1239,4168,10447,Lavington East Public School,518 Daly Street,362,14,943,Primary School,Coed,3970,2641,Lavington,20170307
1240,4173,10483,Kooringal Public School,Lake Albert Rd,444,7,981,Primary School,Coed,4084,2650,Wagga Wagga,20170307
1241,4177,9776,Albert Park Public School,344 Keen Street,57,0,838,Primary School,Coed,2816,2480,East Lismore,20170307
1242,4180,9975,Berkeley West Public School,Nolan St,201,10,900,Primary School,Coed,3002,2506,Berkeley,20170307
1243,4183,8730,Budgewoi Public School,Lukela Ave,562,4,938,Primary School,Coed,1127,2262,Budgewoi,20170307
1244,4184,9767,Lennox Head Public School,25 Byron Street,348,10,1052,Primary School,Coed,2776,2478,Lennox Head,20170307
1245,4185,8955,Valentine Public School,Tallawalla Rd,560,4,1066,Primary School,Coed,1168,2280,Valentine,20170307
1246,4190,10883,Black Springs Public School,Avoca St,9,np,928,Primary School,Coed,4609,2787,Black Springs,20170307
1247,4191,7820,Lalor Park Public School,Heffron Rd,139,36,927,Primary School,Coed,761,2147,Lalor Park,20170307
1248,4192,7821,Bert Oldfield Public School,Oldfield Rd,269,70,1008,Primary School,Coed,383,2147,Seven Hills,20170307
1249,4193,7830,Blacktown South Public School,183 Flushcombe Rd,960,80,1041,Primary School,Coed,765,2148,Blacktown,20170307
1250,4194,9048,Charlestown East Public School,James St,217,5,1028,Primary School,Coed,1232,2290,Charlestown,20170307
1251,4195,10841,Warrimoo Public School,Florabella St,177,5,1043,Primary School,Coed,4566,2774,Warrimoo,20170307
1252,4196,9622,Kempsey South Public School,21 Queen St,124,np,720,Primary School,Coed,2226,2440,Kempsey,20170307
1253,4197,8956,Blacksmiths Public School,Amaroo St,97,np,1003,Primary School,Coed,1169,2281,Blacksmiths,20170307
1254,4198,8533,Casula Public School,De Meyrick Ave,849,84,996,Primary School,Coed,830,2170,Casula,20170307
1255,4199,7711,Elanora Heights Public School,43 Elanora Road,578,11,1099,Primary School,Coed,635,2101,Elanora Heights,20170307
1256,4200,7706,Allambie Heights Public School,Allambie Rd,551,12,1127,Primary School,Coed,629,2100,Allambie Heights,20170307
1257,4203,9038,Kotara South Public School,150 Rae Crescent,287,8,1060,Primary School,Coed,1229,2289,Kotara,20170307
1258,4204,11095,Parkes East Public School,1-3 Thornbury St,261,4,931,Primary School,Coed,3658,2870,Parkes,20170307
1259,4205,10773,St Marys North Public School,24-40 Willow Road,423,23,862,Primary School,Coed,4518,2760,North St Marys,20170307
1260,4206,5542,Biddabah Public School,Medcalf St,455,6,1013,Primary School,Coed,1183,2282,Warners Bay,20170307
1261,4207,6128,Glendale East Public School,8 Margot Ave,236,np,934,Primary School,Coed,1211,2285,Glendale,20170307
1262,4208,8972,Fennell Bay Public School,Bay Rd,146,6,896,Primary School,Coed,1193,2283,Fennell Bay,20170307
1263,4209,10526,Temora West Public School,Truskett St,146,7,942,Primary School,Coed,4177,2666,Temora,20170307
1264,4210,8542,Mount Pritchard East Public School,Townview Rd,247,66,916,Primary School,Coed,839,2170,Mount Pritchard,20170307
1265,4212,15298,Quakers Hill East Public School,14 Chase Drive,681,54,1064,Primary School,Coed,4531,2763,Acacia Gardens,20170307
1266,4214,10550,Narrandera East Infants School,Elizabeth St,69,np,,Infants School,Coed,4236,2700,Narrandera,20170307
1267,4215,10485,Mount Austin Public School,Bourke St,262,11,811,Primary School,Coed,4071,2650,Mount Austin,20170307
1268,4217,8555,Banksia Road Public School,65 Banksia Rd,482,94,947,Primary School,Coed,868,2190,Greenacre,20170307
1269,4218,8677,Gosford East Public School,Cnr York & Webb Sts,358,17,1017,Primary School,Coed,995,2250,East Gosford,20170307
1270,4221,8661,Loftus Public School,Tenth Ave,435,18,1080,Primary School,Coed,977,2232,Loftus,20170307
1271,4222,7803,Darcy Road Public School,98A Darcy Road,640,91,1083,Primary School,Coed,755,2145,Wentworthville,20170307
1272,4225,9502,Tulloona Public School,Limebon Road,11,0,,Primary School,Coed,1951,2400,Tulloona,20170307
1273,4228,9498,Bullarah Public School,6915 Gwydir Highway,13,0,948,Primary School,Coed,1945,2400,Bullarah,20170307
1274,4230,8653,Laguna Street Public School,204 Caringbah Road,456,19,1083,Primary School,Coed,360,2229,Caringbah,20170307
1275,4232,11113,Morgan Street Public School,482 Morgan St,316,6,985,Primary School,Coed,5275,2880,Broken Hill,20170307
1276,4233,11114,Railway Town Public School,Wills St,114,7,902,Primary School,Coed,5275,2880,Broken Hill,20170307
1277,4241,7702,Cromer Public School,Carcoola Rd,737,18,1082,Primary School,Coed,625,2099,Cromer,20170307
1278,4246,10169,Illaroo Road Public School,103 Illaroo Road,553,8,1007,Primary School,Coed,3255,2541,North Nowra,20170307
1279,4248,7826,Vardys Road Public School,Vardys Rd,476,26,1019,Primary School,Coed,383,2147,Seven Hills,20170307
1280,4250,5315,Randwick Public School,Cowper St,881,42,1165,Primary School,Coed,470,2031,Randwick,20170307
1281,4256,10170,Nowra East Public School,Jervis St,351,5,773,Primary School,Coed,3257,2541,Nowra East,20170307
1282,4257,7737,Ryde East Public School,12 Twin Rd,485,37,1115,Primary School,Coed,678,2113,North Ryde,20170307
1283,4258,7833,Lynwood Park Public School,87 Turner Street,290,37,979,Primary School,Coed,765,2148,Blacktown,20170307
1284,4259,8658,Burraneer Bay Public School,161-165 Burraneer Bay Rd,644,15,1096,Primary School,Coed,968,2230,Cronulla,20170307
1285,4262,9499,Mallawa Public School,Combadello-Poison Gate Rd,6,0,930,Primary School,Coed,1948,2400,Moree,20170307
1286,4263,9188,Tarro Public School,Eastern Ave,144,np,929,Primary School,Coed,1373,2322,Tarro,20170307
1287,4266,10039,Lakelands Public School,Lakelands Drive,318,5,960,Primary School,Coed,3069,2530,Dapto,20170307
1288,4268,10541,Griffith East Public School,Wakaden St,552,18,966,Primary School,Coed,3673,2680,Griffith,20170307
1289,4270,10455,Khancoban Public School,21 Mitchell Ave,22,np,965,Primary School,Coed,3984,2642,Khancoban,20170307
1290,4274,6133,Hornsby Heights Public School,Somerville Rd,430,19,1110,Primary School,Coed,370,2077,Hornsby,20170307
1291,4275,7761,Normanhurst West Public School,Dartford Rd,505,28,1145,Primary School,Coed,697,2120,Thornleigh,20170307
1292,4276,7766,Thornleigh West Public School,Giblett Ave,558,21,1146,Primary School,Coed,697,2120,Thornleigh,20170307
1293,4277,10200,Campbelltown East Public School,Waminda Ave,297,31,952,Primary School,Coed,3376,2560,Campbelltown,20170307
1294,4278,8540,Marsden Road Public School,Marsden Rd,671,87,961,Primary School,Coed,401,2170,Liverpool,20170307
1295,4279,10775,St Marys South Public School,96 Monfarville St,303,34,957,Primary School,Coed,390,2760,St Marys,20170307
1296,4281,10624,Deniliquin North Public School,Victoria St,140,np,977,Primary School,Coed,4270,2710,Deniliquin,20170307
1297,4282,7834,Marayong Heights Public School,Guerie St,325,28,976,Primary School,Coed,769,2148,Marayong,20170307
1298,4283,5496,West Pymble Public School,Apollo Ave,337,30,1162,Primary School,Coed,565,2073,West Pymble,20170307
1299,4285,10770,Bennett Road Public School,100-114 Bennett Rd,526,30,908,Primary School,Coed,4517,2760,Colyton,20170307
1300,4286,10221,Camden South Public School,Hume Hwy,815,11,1037,Primary School,Coed,3413,2570,Camden,20170307
1301,4288,8549,Holsworthy Public School,Infantry Pde,690,63,1084,Primary School,Coed,850,2173,Holsworthy,20170307
1302,4289,8539,Lurnea Public School,West & Reilly Sts,432,73,908,Primary School,Coed,837,2170,Lurnea,20170307
1303,4290,10815,Mount Druitt Public School,51 Belmore Avenue,560,78,957,Primary School,Coed,4555,2770,Mount Druitt,20170307
1304,4291,10032,Balarang Public School,Government Rd,304,17,952,Primary School,Coed,3062,2529,Oak Flats,20170307
1305,4292,4926,Engadine West Public School,Woronora Rd,751,6,1044,Primary School,Coed,980,2233,Engadine,20170307
1306,4293,6135,St Ives North Public School,87 Memorial Ave,903,51,1194,Primary School,Coed,570,2075,St Ives,20170307
1307,4294,7757,Roselea Public School,North Rocks Rd,343,56,1110,Primary School,Coed,690,2118,Carlingford,20170307
1308,4296,9996,Woonona East Public School,19 Corinda Road,222,5,1041,Primary School,Coed,3020,2517,Woonona,20170307
1309,4298,4408,Yarrawarrah Public School,Old Bush Rd,283,7,1062,Primary School,Coed,980,2233,Engadine,20170307
1310,4299,7566,Chifley Public School,Mitchell St,185,22,975,Primary School,Coed,485,2036,Malabar,20170307
